12
6
2
1
8
12
5
82
90
51
47
36
41
31
18
5
10
15
29
45
30
28
34
22
13
7
11
1
9
21
8
10
13
10
11
3
10
5
4
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
3
4
25
0
31
1
5
0
0
0
0
0
0
0
10
8
8
4
1
11
8
3
9
8
7
21
9
0
0
4
0
0
0
0
0
0
0
0
0
23
36
26
14
